PRIORITY,OCR_STATUS,territory_id,District,territory_name,Type,STATUS,Agents,Cycle,Start (actual Start date),End (actual end date),Actual Man-Day,Days planned,Number_of_landmark,Number_of_trending,Number_of_regional,Number_of_iconic,Number_of_brands,total_logs,total_survey_logs,survey_log_new,survey_log_update_exist,survey_log_deleted,total_poi_portal,poi_portal_log_new,poi_portal_log_update_exist,poi_portal_log_deleted,total_trx,trx_draft,trx_ready_to_publish,trx_archived,trx_in_progress,Diffrencess,Area Score,high dansity ?
4,,10195,Tuwaiq,RUH_Tuwaiq_14,Com,Open,,,,,0.48,0.32,0,0,0,0,0,3,0,0,0,0,3,1,1,1,83,66,1,16,0,-67,0,0
4,,10196,Tuwaiq,RUH_Tuwaiq_15,Com,Open,,,,,0.71,0.47,0,0,0,0,0,7,0,0,0,0,7,0,3,4,121,98,1,22,0,-99,0,0
4,,10198,Tuwaiq,RUH_Tuwaiq_17,Mixed.,Open,,,,,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,0,-4,0,0
4,,10208,Skirinah,Skirinah district_10000283,Resid.,Open,,,,,0.16,0.1,0,0,0,0,0,9,0,0,0,0,9,0,6,3,32,19,2,11,0,-22,0,0
4,,10209,Skirinah,Skirinah district_10000284,Resid.,Open,,,,,0.06,0.04,0,0,0,0,0,3,0,0,0,0,3,0,3,0,11,8,1,2,0,-9,0,0
4,,10210,Skirinah,Skirinah district_10000285,Resid.,Open,,,,,0.08,0.05,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11,10,1,0,0,-11,0,0
4,,10212,Skirinah,Skirinah district_10000287,Resid.,Open,,,,,0.07,0.05,0,0,0,0,0,8,0,0,0,0,8,2,2,4,18,8,2,8,0,-10,0,0
4,,10221,Sultanah,Sultanah district_10000103,Resid.,Open,,,,,0.1,0.07,0,0,0,0,0,5,0,0,0,0,5,0,2,3,18,12,1,5,0,-14,0,0
4,,10227,Sultanah,Sultanah district_10000109,Resid.,Open,,,,,0.07,0.05,0,0,0,0,0,4,0,0,0,0,4,1,2,1,11,8,2,1,0,-10,0,0
4,,10228,Sultanah,Sultanah district_10000110,Resid.,Open,,,,,0.04,0.03,0,0,0,0,0,4,0,0,0,0,4,0,3,1,9,4,2,3,0,-6,0,0
4,,10233,Sultanah,Sultanah district_10000115,Resid.,Open,,,,,0.09,0.06,0,0,0,0,0,6,0,0,0,0,6,0,5,1,23,12,1,10,0,-13,0,0
4,,10235,Sultanah,Sultanah district_10000117,Resid.,Open,,,,,0.04,0.03,0,0,0,0,0,3,0,0,0,0,3,1,1,1,9,5,1,3,0,-6,0,0
4,,10241,Sultanah,Sultanah district_10000123,Mixed.,Open,,,,,0.11,0.07,0,0,0,0,0,4,0,0,0,0,4,0,0,4,20,14,0,6,0,-15,0,0
4,,10262,Utayqah,Utayqah district_10000141,Resid.,Open,,,,,0.05,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,-7,0,0
4,,10264,Utayqah,Utayqah district_10000143,Resid.,Open,,,,,0.21,0.14,0,0,0,0,0,5,0,0,0,0,5,1,2,2,36,27,2,7,0,-29,0,0
4,,10269,Utayqah,Utayqah district_10000148,Resid.,Open,,,,,0.09,0.06,0,0,0,0,0,2,0,0,0,0,2,0,2,0,14,11,1,2,0,-12,0,YES
4,,10272,Utayqah,Utayqah district_10000151,Resid.,Open,,,,,0.24,0.16,0,0,0,0,0,5,0,0,0,0,5,1,2,2,40,30,2,8,0,-33,0,0
4,,10280,Utayqah,Utayqah district_10000227,Resid.,Open,,,,,0.05,0.03,0,0,0,0,0,5,0,0,0,0,5,1,3,1,9,5,2,2,0,-7,0,0
4,,5499,Western Umm Hamam,city Riyadh Western Umm Hamam district_1325,Resid.,Closed,fabdelrahman,25-Feb,"February 16, 25","February 16, 25",0.16,0.1,0,0,0,0,0,13,4,1,2,1,9,0,5,4,30,15,4,11,0,1,0,0
4,,5462,Umm Hamam,city Riyadh Umm Hamam eastern district_1292,Resid.,Closed,salsiqami,25-Feb,,,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,2,0,0,0,0
4,,5465,Umm Hamam,city Riyadh Umm Hamam eastern district_1295,Resid.,Closed,salsiqami,25-Feb,,,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0
4,,5454,Umm Hamam,city Riyadh Umm Hamam eastern district_1284,Resid.,Closed,surveyor13,25-Feb,"February 11, 25","February 11, 25",0.06,0.04,0,0,0,0,0,18,11,0,0,11,7,0,6,1,31,6,2,23,0,0,0,0
4,,5461,Umm Hamam,city Riyadh Umm Hamam eastern district_1291,Resid.,Closed,surveyor13,25-Feb,,,0.02,0.01,0,0,0,0,0,2,0,0,0,0,2,0,2,0,5,2,1,2,0,0,0,0
4,,5468,Umm Hamam,city Riyadh Umm Hamam eastern district_1298,Com,Closed,surveyor4,25-Feb,"February 17, 25","February 18, 25",0.64,0.35,0,0,0,0,0,61,31,16,12,3,30,0,28,2,103,45,27,31,0,16,0,0
4,,5737,Al Arid,Al Aared district_195,Resid.,Off-Plan,ashuban,25-Mar,"March 17, 25","March 17, 25",0.23,0.12,0,0,0,0,0,21,21,20,1,0,0,0,0,0,27,18,8,1,0,6,0,YES
4,,5741,Al Arid,Al Aared district_199,Resid.,Off-Plan,fabdelrahman,25-May,"May 19, 25","May 19, 25",0.09,0.06,0,0,0,0,0,43,38,26,7,5,5,3,1,1,13,10,2,1,0,0,0,YES
4,,5767,Al Arid,Al Aared district_225,Mixed.,Off-Plan,fabdelrahman,25-May,"May 15, 25","May 15, 25",0.06,0.04,0,0,0,0,0,35,35,30,5,0,0,0,0,0,8,7,1,0,0,0,0,0
4,,5774,Al Arid,Al Aared district_232,Mixed.,Off-Plan,fabdelrahman,25-May,"May 17, 25","May 17, 25",0.01,0.01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,-2,0,0
4,,5776,Al Arid,Al Aared district_234,Mixed.,Off-Plan,fabdelrahman,25-May,"May 17, 25","May 17, 25",0.01,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
4,,5784,Al Arid,Al Aared district_242,Resid.,Off-Plan,fabdelrahman,25-May,"May 19, 25","May 19, 25",0.04,0.03,0,0,0,0,0,89,81,71,2,8,8,2,4,2,10,5,1,4,0,0,0,0
4,,5717,Al Arid,Al Aared district_122,Resid.,Off-Plan,,,,,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
4,,5750,Al Arid,Al Aared district_208,Mixed.,Off-Plan,aalngedan,,"March 17, 25","May 13, 25",0.01,0.01,0,0,0,0,0,2,2,2,0,0,0,0,0,0,3,2,1,0,0,1,0,0
4,,5751,Al Arid,Al Aared district_209,Resid.,Off-Plan,aalosaimi,25-May,"May 25, 25","May 25, 25",0.09,0.06,0,0,0,0,0,6,3,0,0,3,3,1,1,1,15,11,2,2,0,0,0,0
4,,5756,Al Arid,Al Aared district_214,Resid.,Open,,,,,0.04,0.02,0,0,0,0,0,2,1,0,0,1,1,0,0,1,5,4,1,0,0,0,0,0
4,,5757,Al Arid,Al Aared district_215,Resid.,Open,,,,,0.11,0.07,0,0,0,0,0,16,8,0,0,8,8,8,0,0,17,11,4,2,0,0,0,0
4,,5759,Al Arid,Al Aared district_217,Mixed.,Off-Plan,,,,,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,,5966,Al Dar Al Baida,Al Dar Al Baida district_17,Resid.,,,,,,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
4,,9236,Muayzilah,city Riyadh Muayzilah district_151,Resid.,Open,,,,,0.01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,1,0,-1,0,0
4,,9238,Muayzilah,city Riyadh Muayzilah district_153,Mixed.,Open,,,,,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
4,,9484,Tuwaiq,city Riyadh Tuwaiq district_459,Resid.,Open,,,,,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
4,,9487,Tuwaiq,city Riyadh Tuwaiq district_462,Resid.,Open,,,,,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
4,,5961,Al Bariyah,Al Bariyah district_149,Resid.,Open,,,,,0.04,0.03,0,0,0,0,0,9,0,0,0,0,9,3,3,3,9,3,3,3,0,-6,0,0
4,,6175,Al Ghannamiyah,Al Ghannamiyah district_289,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,6,0,0,0,0,6,2,2,2,5,1,2,2,0,-3,0,0
4,,6202,Al Haer,Al Haer district_270,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,6,0,0,0,0,6,2,2,2,5,1,2,2,0,-3,0,0
4,,6244,Al Jarradiyah,Al Jarradiyah district_10000083,Resid.,Open,,,,,0.07,0.05,0,0,0,0,0,12,0,0,0,0,12,3,4,5,16,5,5,6,0,-10,0,0
4,,6421,Al Mansurah,Al Mansurah district_10000433,Resid.,Open,,,,,0.07,0.05,0,0,0,0,0,11,0,0,0,0,11,1,9,1,11,5,5,1,0,-10,0,0
4,,6532,Al Misfat,Al Misfat district_220,Mixed.,Open,,,,,0.03,0.02,0,0,0,0,0,5,0,0,0,0,5,0,5,0,4,2,2,0,0,-4,0,0
4,,7249,Al Hazm,city Riyadh Al Hazm district_167,Mixed.,Open,,,,,0.02,0.01,0,0,0,0,0,4,0,0,0,0,4,1,1,2,4,1,1,2,0,-3,0,0
4,,7322,Al Janadriyah,city Riyadh Al Janadriyah district_155,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,7,0,0,0,0,7,2,2,3,7,1,2,4,0,-3,0,0
4,,7445,Al Jazeera,city Riyadh Al Jazeera district_325,Resid.,Open,,,,,0.03,0.02,0,0,0,0,0,5,0,0,0,0,5,1,3,1,8,2,2,4,0,-4,0,0
4,,7452,Al Jazeera,city Riyadh Al Jazeera district_332,Resid.,Open,,,,,0.03,0.02,0,0,0,0,0,4,0,0,0,0,4,1,2,1,6,2,2,2,0,-4,0,0
4,,7532,Al Marwah,city Riyadh Al Marwah district_235,Resid.,Open,,,,,0.03,0.02,0,0,0,0,0,4,0,0,0,0,4,1,2,1,5,2,2,1,0,-4,0,YES
4,,7681,Al Nazim,city Riyadh Al Nazim district_1007,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,4,0,0,0,0,4,1,1,2,4,1,1,2,0,-3,0,0
4,,7729,Al Nazim,city Riyadh Al Nazim district_1055,Mixed.,Open,,,,,0.03,0.02,0,0,0,0,0,7,0,0,0,0,7,0,7,0,4,2,2,0,0,-4,0,0
4,,8068,Al Rimayah,city Riyadh Al Rimayah district_940,Resid.,Open,,,,,0.04,0.02,0,0,0,0,0,8,0,0,0,0,8,2,4,2,7,2,3,2,0,-5,0,0
4,,8553,Badr,city Riyadh Badr district_408,Resid.,Open,,,,,0.03,0.02,0,0,0,0,0,6,0,0,0,0,6,2,2,2,8,2,2,4,0,-4,0,0
4,,8555,Badr,city Riyadh Badr district_410,Resid.,Open,,,,,0.03,0.02,0,0,0,0,0,6,0,0,0,0,6,2,2,2,6,2,2,2,0,-4,0,0
4,,8593,Badr,city Riyadh Badr district_449,Resid.,Open,,,,,0.03,0.02,0,0,0,0,0,5,0,0,0,0,5,1,3,1,5,2,2,1,0,-4,0,0
4,,8730,Dahiyah Namar,city Riyadh Dahiyat Namar district_32,Mixed.,Open,,,,,0.05,0.03,0,0,0,0,0,12,0,0,0,0,12,4,4,4,11,3,4,4,0,-7,0,0
4,,8985,Dirab,city Riyadh Dirab district_36,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,2,0,0,0,0,2,0,2,0,3,1,2,0,0,-3,0,0
4,,8990,Dirab,city Riyadh Dirab district_41,Resid.,Open,,,,,0.03,0.02,0,0,0,0,0,6,0,0,0,0,6,2,2,2,6,2,2,2,0,-4,0,0
4,,8998,Dirab,city Riyadh Dirab district_49,Resid.,Open,,,,,0.04,0.03,0,0,0,0,0,8,0,0,0,0,8,2,4,2,8,2,4,2,0,-6,0,0
4,,9006,Dirab,city Riyadh Dirab district_57,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,9,0,0,0,0,9,3,3,3,6,0,3,3,0,-3,0,0
4,,9234,Muayzilah,city Riyadh Muayzilah district_149,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,5,0,0,0,0,5,3,1,1,4,0,3,1,0,-3,0,0
4,,9388,Shobra,city Riyadh Shobra district_81,Resid.,Open,,,,,0.03,0.02,0,0,0,0,0,4,0,0,0,0,4,1,2,1,5,2,2,1,0,-4,0,0
4,,9427,Tuwaiq,city Riyadh Tuwaiq district_402,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,6,0,0,0,0,6,2,2,2,5,1,2,2,0,-3,0,0
4,,10224,Sultanah,Sultanah district_10000106,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,6,0,0,0,0,6,1,3,2,6,1,2,3,0,-3,0,0
4,,5476,Western Umm Hamam,city Riyadh Western Umm Hamam district_1302,Mixed.,Closed,ashuban,25-Feb,"February 18, 25","February 18, 25",0.06,0.03,0,0,0,0,0,14,9,2,3,4,5,0,4,1,16,0,6,10,0,2,0,0
4,,5488,Western Umm Hamam,city Riyadh Western Umm Hamam district_1314,Resid.,Closed,ashuban,25-Feb,"February 16, 25","February 16, 25",0.02,0.01,0,0,0,0,0,7,4,0,2,2,3,0,2,1,6,0,2,4,0,0,0,0
4,,5491,Western Umm Hamam,city Riyadh Western Umm Hamam district_1317,Resid.,Closed,ashuban,25-Feb,"February 11, 25","February 12, 25",0.16,0.08,0,0,0,0,0,25,20,6,7,7,5,0,5,0,26,2,14,10,0,6,0,0
4,,5494,Western Umm Hamam,city Riyadh Western Umm Hamam district_1320,Resid.,Closed,fabdelrahman,25-Feb,"February 18, 25","February 18, 25",0.01,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,5,0,1,4,0,1,0,0
4,,5495,Western Umm Hamam,city Riyadh Western Umm Hamam district_1321,Resid.,Closed,fabdelrahman,25-Feb,"February 18, 25","February 18, 25",0.01,0.01,0,0,0,0,0,2,2,0,1,1,0,0,0,0,3,1,1,1,0,0,0,0
4,,5496,Western Umm Hamam,city Riyadh Western Umm Hamam district_1322,Resid.,Closed,fabdelrahman,25-Feb,"February 18, 25","February 18, 25",0.05,0.03,0,0,0,0,0,13,2,1,1,0,11,2,5,4,12,2,4,6,0,1,0,0
4,,5498,Western Umm Hamam,city Riyadh Western Umm Hamam district_1324,Resid.,Closed,fabdelrahman,25-Feb,"February 16, 25","February 16, 25",0.01,0,0,0,0,0,0,5,5,0,1,4,0,0,0,0,7,0,1,6,0,0,0,0
4,,5444,Umm Hamam,city Riyadh Umm Hamam eastern district_1274,Resid.,Closed,salsiqami,25-Feb,"February 12, 25","February 13, 25",0.19,0.09,0,0,0,0,0,24,19,8,3,8,5,0,4,1,32,8,11,13,0,8,0,0
4,,5446,Umm Hamam,city Riyadh Umm Hamam eastern district_1276,Mixed.,Closed,salsiqami,25-Feb,"February 12, 25","February 12, 25",0.04,0.02,0,0,0,0,0,8,2,0,2,0,6,0,5,1,7,2,3,2,0,0,0,0
4,,5463,Umm Hamam,city Riyadh Umm Hamam eastern district_1293,Resid.,Closed,salsiqami,25-Feb,"February 20, 25","February 20, 25",0.03,0.02,0,0,0,0,0,7,1,0,1,0,6,0,6,0,5,2,2,1,0,0,0,0
4,,5464,Umm Hamam,city Riyadh Umm Hamam eastern district_1294,Resid.,Closed,salsiqami,25-Feb,"February 20, 25","February 20, 25",0.16,0.07,0,0,0,0,0,23,14,8,5,1,9,0,8,1,20,3,12,5,0,8,0,0
4,,5482,Western Umm Hamam,city Riyadh Western Umm Hamam district_1308,Mixed.,Closed,salsiqami,25-Feb,"February 16, 25","February 18, 25",0.44,0.21,0,0,0,0,0,70,62,18,23,21,8,0,8,0,77,1,43,33,0,18,0,YES
4,,5477,Western Umm Hamam,city Riyadh Western Umm Hamam district_1303,Mixed.,Closed,surveyor1,25-Feb,"February 17, 25","February 18, 25",0.18,0.08,0,0,0,0,0,15,10,8,2,0,5,0,4,1,24,8,9,7,0,8,0,0
4,,5450,Umm Hamam,city Riyadh Umm Hamam eastern district_1280,Mixed.,Closed,surveyor13,25-Feb,"February 12, 25","February 12, 25",0.01,0,0,0,0,0,0,3,2,0,1,1,1,0,0,1,10,0,1,9,0,0,0,0
4,,5455,Umm Hamam,city Riyadh Umm Hamam eastern district_1285,Resid.,Closed,surveyor13,25-Feb,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,,5456,Umm Hamam,city Riyadh Umm Hamam eastern district_1286,Resid.,Closed,surveyor13,25-Feb,"February 11, 25","February 11, 25",0.01,0.01,0,0,0,0,0,7,3,0,0,3,4,0,3,1,6,1,1,4,0,0,0,0
4,,5457,Umm Hamam,city Riyadh Umm Hamam eastern district_1287,Resid.,Closed,surveyor13,25-Feb,"February 11, 25","February 11, 25",0.01,0.01,0,0,0,0,0,5,5,0,1,4,0,0,0,0,7,1,1,5,0,0,0,0
4,,5458,Umm Hamam,city Riyadh Umm Hamam eastern district_1288,Resid.,Closed,surveyor13,25-Feb,"February 11, 25","February 11, 25",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
4,,5459,Umm Hamam,city Riyadh Umm Hamam eastern district_1289,Resid.,Closed,surveyor13,25-Feb,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,5460,Umm Hamam,city Riyadh Umm Hamam eastern district_1290,Resid.,Closed,surveyor13,25-Feb,"February 11, 25","February 11, 25",0.01,0.01,0,0,0,0,0,5,1,0,1,0,4,1,2,1,4,0,2,2,0,0,0,YES
4,,5473,Western Umm Hamam,city Riyadh Western Umm Hamam district_1299,Mixed.,Closed,surveyor13,25-Feb,,,0.01,0.01,0,0,0,0,0,3,0,0,0,0,3,0,3,0,2,1,1,0,0,0,0,0
4,,5502,Western Umm Hamam,city Riyadh Western Umm Hamam district_1328,Resid.,Closed,surveyor13,25-Feb,"February 18, 25","February 18, 25",0.08,0.05,0,0,0,0,0,11,2,1,1,0,9,0,7,2,17,3,6,8,0,1,0,0
4,,5485,Western Umm Hamam,city Riyadh Western Umm Hamam district_1311,Resid.,Closed,surveyor4,25-Feb,"February 16, 25","February 19, 25",0.22,0.1,0,0,0,0,0,46,33,9,11,13,13,0,11,2,43,1,21,21,0,9,0,0
4,,5503,Western Umm Hamam,city Riyadh Western Umm Hamam district_1329,Resid.,Closed,surveyor4,25-Feb,"February 18, 25","February 18, 25",0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,8,0,0,8,0,0,0,0
4,,5710,Al Arid,Al Aared district_115,Resid.,Off-Plan,aalosaimi,25-Mar,"March 18, 25","March 18, 25",0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,,5790,Al Arid,Al Aared district_248,Resid.,Off-Plan,aalosaimi,25-Mar,"March 17, 25","March 17, 25",0.46,0.17,0,0,0,0,0,31,22,7,6,9,9,9,0,0,43,0,36,7,0,29,0,0
4,,5815,Al Arid,Al Aared district_6,Indust.,Off-Plan,aalosaimi,25-Mar,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,5703,Al Arid,Al Aared district_106,Resid.,Off-Plan,abinsaedan,,"May 15, 25","May 15, 25",0,0.01,0,0,0,0,0,4,2,0,0,2,2,0,2,0,5,0,3,2,0,3,0,0
4,,5706,Al Arid,Al Aared district_109,Resid.,Off-Plan,fabdelrahman,25-Mar,"March 17, 25","March 17, 25",0.01,0.01,0,0,0,0,0,19,10,1,0,9,9,5,3,1,3,0,1,2,0,0,0,0
4,,5707,Al Arid,Al Aared district_110,Resid.,Off-Plan,fabdelrahman,25-Mar,"March 17, 25","March 17, 25",0.01,0,0,0,0,0,0,12,6,0,0,6,6,3,2,1,3,0,1,2,0,1,0,0
4,,5773,Al Arid,Al Aared district_231,Resid.,Off-Plan,fabdelrahman,25-May,"May 17, 25","May 17, 25",0.01,0,0,0,0,0,0,5,3,0,1,2,2,2,0,0,1,0,1,0,0,0,0,0
4,,5775,Al Arid,Al Aared district_233,Mixed.,Off-Plan,fabdelrahman,25-May,"May 17, 25","May 17, 25",0.01,0,0,0,0,0,0,5,4,2,1,1,1,1,0,0,1,0,1,0,0,-1,0,0
4,,5781,Al Arid,Al Aared district_239,Resid.,Off-Plan,fabdelrahman,25-May,"May 18, 25","May 18, 25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,5799,Al Arid,Al Aared district_257,Resid.,Off-Plan,fabdelrahman,25-Mar,"March 17, 25","March 17, 25",0.39,0.15,0,0,0,0,0,32,19,3,3,13,13,10,2,1,38,4,28,6,0,23,0,YES
4,,4671,Al Dhubbat,Al Dhubbat district_10000554,Mixed.,Off-Plan,fabdelrahman,25-Apr,"April 8, 25","April 9, 25",0.4,0.16,0,0,0,0,0,66,55,22,16,17,11,3,6,2,69,3,38,28,0,22,0,YES
4,,5704,Al Arid,Al Aared district_107,Resid.,Off-Plan,surveyor3,25-Mar,"March 18, 25","March 18, 25",0.13,0,0,0,0,0,0,16,8,0,0,8,8,8,0,0,18,0,18,0,0,18,0,0
4,,5813,Al Arid,Al Aared district_391,Mixed.,Off-Plan,surveyor3,25-Apr,"April 7, 25","April 7, 25",0.04,0,0,0,0,0,0,3,2,0,1,1,1,0,1,0,7,0,4,3,0,4,0,0
4,,5708,Al Arid,Al Aared district_111,Resid.,Off-Plan,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,5712,Al Arid,Al Aared district_117,Resid.,Off-Plan,aalngedan,,"May 14, 25","May 14, 25",0.06,0.04,0,0,0,0,0,15,11,7,0,4,4,4,0,0,22,1,19,2,0,12,0,0
4,,5713,Al Arid,Al Aared district_118,Resid.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
4,,5715,Al Arid,Al Aared district_120,Resid.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4,,5718,Al Arid,Al Aared district_123,Resid.,Off-Plan,aalngedan,,"May 14, 25","May 14, 25",0.12,0.08,0,0,0,0,0,22,15,8,0,7,7,5,0,2,32,11,21,0,0,13,0,0
4,,5719,Al Arid,Al Aared district_124,Resid.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4,,5720,Al Arid,Al Aared district_125,Resid.,Off-Plan,aalngedan,,"May 13, 25","May 13, 25",0.14,0.1,0,0,0,0,0,38,23,8,0,15,15,12,2,1,34,10,22,2,0,12,0,YES
4,,5725,Al Arid,Al Aared district_183,Resid.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.01,0.01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0
4,,5726,Al Arid,Al Aared district_184,Resid.,Off-Plan,aalngedan,,"May 14, 25","May 15, 25",0.04,0.02,0,0,0,0,0,6,5,4,0,1,1,0,1,0,18,1,15,2,0,11,0,0
4,,5727,Al Arid,Al Aared district_185,Resid.,Off-Plan,aalngedan,,"May 14, 25","May 14, 25",0.01,0,0,0,0,0,0,9,5,1,0,4,4,1,2,1,4,0,1,3,0,0,0,0
4,,5729,Al Arid,Al Aared district_187,Resid.,Off-Plan,aalngedan,,"May 14, 25","May 14, 25",0.01,0.01,0,0,0,0,0,9,5,1,0,4,4,1,2,1,4,1,1,2,0,0,0,0
4,,5730,Al Arid,Al Aared district_188,Resid.,Off-Plan,aalngedan,,"May 14, 25","May 14, 25",0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,2,0,1,1,0,1,0,0
4,,5731,Al Arid,Al Aared district_189,Resid.,Off-Plan,aalngedan,,"May 14, 25","May 14, 25",0.01,0.01,0,0,0,0,0,7,4,1,0,3,3,1,1,1,3,1,1,1,0,0,0,0
4,,5736,Al Arid,Al Aared district_194,Resid.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.08,0.05,0,0,0,0,0,11,8,5,0,3,3,3,0,0,39,4,35,0,0,28,0,0
4,,5743,Al Arid,Al Aared district_201,Resid.,Off-Plan,aalngedan,,"May 13, 25","May 13, 25",0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,2,0,1,1,0,1,0,0
4,,5746,Al Arid,Al Aared district_204,Resid.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.02,0.01,0,0,0,0,0,6,4,2,0,2,2,2,0,0,19,1,18,0,0,15,0,YES
4,,5761,Al Arid,Al Aared district_219,Mixed.,Open,,,,,0.01,0.01,0,0,0,0,0,12,6,0,0,6,6,5,1,0,3,0,2,1,0,0,0,0
4,,5763,Al Arid,Al Aared district_221,Resid.,Off-Plan,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,5764,Al Arid,Al Aared district_222,Mixed.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.03,0.02,0,0,0,0,0,12,8,4,0,4,4,4,0,0,20,0,18,2,0,14,0,0
4,,5765,Al Arid,Al Aared district_223,Resid.,Off-Plan,aalngedan,,"May 13, 25","May 13, 25",0.03,0.02,0,0,0,0,0,14,7,0,0,7,7,5,2,0,9,2,4,3,0,2,0,0
4,,5766,Al Arid,Al Aared district_224,Mixed.,Off-Plan,aalngedan,,"May 14, 25","May 15, 25",0.04,0.02,0,0,0,0,0,3,2,1,0,1,1,1,0,0,68,4,64,0,0,63,0,0
4,,5768,Al Arid,Al Aared district_226,Mixed.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.01,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,3,1,2,0,0,1,0,0
4,,5769,Al Arid,Al Aared district_227,Mixed.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,21,0,21,0,0,20,0,0
4,,5771,Al Arid,Al Aared district_229,Mixed.,Off-Plan,aalngedan,,"May 13, 25","May 13, 25",0.05,0.03,0,0,0,0,0,9,6,3,0,3,3,2,1,0,43,4,38,1,0,35,0,0
4,,5772,Al Arid,Al Aared district_230,Mixed.,Off-Plan,aalngedan,,"May 13, 25","May 13, 25",0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0,7,0,0
4,,5777,Al Arid,Al Aared district_235,Resid.,Open,,,,,0.02,0.01,0,0,0,0,0,12,6,0,0,6,6,6,0,0,3,1,2,0,0,0,0,0
4,,5800,Al Arid,Al Aared district_258,Resid.,Off-Plan,aalngedan,,"May 15, 25","May 15, 25",0.03,0.02,0,0,0,0,0,3,2,1,0,1,1,0,1,0,14,3,9,2,0,5,0,0
4,,5802,Al Arid,Al Aared district_260,Mixed.,Open,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,,5804,Al Arid,Al Aared district_262,Resid.,Off-Plan,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
